Timestamp,Client_IP,MAC_Address,DHCP_Server,Operation,VLAN,Gateway,Assigned_IP,Lease_Duration_Seconds,Response_Time_MS,Transaction_ID,Success,Anomaly_Detected
2026-03-15 08:24:53,192.168.3.197,da:a5:83:52:25:8d,DHCP-Server-01,ACK,VLAN-30,192.168.3.1,192.168.3.135,7200,31,TXN-000477,Yes,No
2026-03-16 13:07:53,192.168.3.46,e1:23:fb:66:c9:5b,DHCP-Server-04,DISCOVER,VLAN-30,192.168.3.1,,0,0,TXN-000478,Pending,No
2026-03-18 03:51:53,192.168.4.56,36:e2:84:34:11:25,DHCP-Server-01,RELEASE,VLAN-40,192.168.4.1,,0,0,TXN-000479,Pending,No
2026-03-11 22:20:53,192.168.4.5,fe:4c:00:13:c7:88,DHCP-Server-02,DECLINE,VLAN-40,192.168.4.1,,0,0,TXN-000480,No,No
2026-03-15 09:12:53,192.168.4.148,01:fb:f4:df:ce:23,DHCP-Server-02,DISCOVER,VLAN-40,192.168.4.1,,0,0,TXN-000481,Pending,No
2026-03-15 04:34:53,192.168.4.32,b7:aa:9b:cd:1c:2e,DHCP-Server-03,RELEASE,VLAN-40,192.168.4.1,,0,0,TXN-000482,Pending,No
2026-03-14 07:37:53,192.168.3.21,eb:94:67:5a:14:c4,DHCP-Server-02,REQUEST,VLAN-30,192.168.3.1,,0,0,TXN-000483,Pending,No
2026-03-16 19:37:53,192.168.1.162,b7:f9:2b:e0:61:47,DHCP-Server-01,OFFER,VLAN-10,192.168.1.1,192.168.1.111,86400,251,TXN-000484,Pending,No
2026-03-18 12:36:53,192.168.5.165,9d:ff:e6:08:12:ad,DHCP-Server-01,REQUEST,VLAN-50,192.168.5.1,,0,0,TXN-000485,Pending,No
2026-03-18 19:53:53,192.168.1.104,3c:6c:ea:4c:77:24,DHCP-Server-01,DECLINE,VLAN-10,192.168.1.1,,0,0,TXN-000486,No,No
2026-03-15 14:13:53,192.168.1.121,17:7c:42:07:58:19,DHCP-Server-03,INFORM,VLAN-10,192.168.1.1,,0,0,TXN-000487,Pending,No
2026-03-17 05:12:53,192.168.4.157,57:20:36:3a:fe:70,DHCP-Server-01,INFORM,VLAN-40,192.168.4.1,,0,0,TXN-000488,Pending,No
2026-03-16 22:52:53,192.168.3.208,cd:a6:3d:46:a4:6d,DHCP-Server-01,RELEASE,VLAN-30,192.168.3.1,,0,0,TXN-000489,Pending,No
2026-03-16 22:58:53,192.168.1.31,8c:48:d4:56:bd:54,DHCP-Server-04,OFFER,VLAN-10,192.168.1.1,192.168.1.84,86400,52,TXN-000490,Pending,No
2026-03-14 08:35:53,192.168.5.97,50:08:f9:29:03:03,DHCP-Server-02,DISCOVER,VLAN-50,192.168.5.1,,0,0,TXN-000491,Pending,No
2026-03-17 17:49:53,192.168.5.228,91:d5:f3:40:69:49,DHCP-Server-03,RELEASE,VLAN-50,192.168.5.1,,0,0,TXN-000492,Pending,No
2026-03-17 07:26:53,192.168.2.241,59:13:5c:ff:2d:9a,DHCP-Server-03,ACK,VLAN-20,192.168.2.1,192.168.2.192,86400,121,TXN-000493,Yes,No
2026-03-13 20:34:53,192.168.5.251,30:b9:70:ed:6a:8d,DHCP-Server-01,OFFER,VLAN-50,192.168.5.1,192.168.5.88,86400,351,TXN-000494,Pending,No
2026-03-12 21:23:53,192.168.4.128,5a:51:16:1b:ba:91,DHCP-Server-02,ACK,VLAN-40,192.168.4.1,192.168.4.135,3600,316,TXN-000495,Yes,No
2026-03-15 03:43:53,192.168.4.12,35:1a:5a:50:0e:f8,DHCP-Server-01,DISCOVER,VLAN-40,192.168.4.1,,0,0,TXN-000496,Pending,No
2026-03-17 18:59:53,192.168.4.152,a6:d6:65:a6:75:38,DHCP-Server-03,OFFER,VLAN-40,192.168.4.1,192.168.4.110,86400,378,TXN-000497,Pending,No
2026-03-15 17:45:53,192.168.2.97,70:25:f1:f8:1b:df,DHCP-Server-02,OFFER,VLAN-20,192.168.2.1,192.168.2.95,7200,199,TXN-000498,Pending,No
2026-03-12 23:44:53,192.168.4.185,63:b7:8a:67:ab:41,DHCP-Server-01,DECLINE,VLAN-40,192.168.4.1,,0,0,TXN-000499,No,No
